Metric,PICK-&-PLACE,WALKING,PASSING-BY
CA_error,0.0032268193797690714,-1.707876166882084e-05,-0.004153766215123043
IMM_error,0.003055572567146657,0.002381912500737848,0.011118082174991634
CA_RMSE,0.13812060049724253,0.17807286706657924,0.31992159797294717
IMM_RMSE,0.12396506369206062,0.19416270870188757,0.41919505931970147
CA_std,0.12601787794791797,0.1669503855407675,0.24957277767117936
IMM_std,0.11425636514230218,0.18593347546729044,0.34358427727626983
CA_perc,40.225759093639574,34.64803161703888,15.51002607162027
IMM_perc,47.43558344106898,37.20086325066638,18.190706234184496
