Metric,PICK-&-PLACE,WALKING,PASSING-BY
CA_error,0.0010931601098574427,-0.0025929912315758048,0.015818735944325483
IMM_error,0.0011682507294153734,-0.0016825591141317433,0.020987879513483118
CA_RMSE,0.08657937252057947,0.1181341776305783,0.20826633643465442
IMM_RMSE,0.07227151777792389,0.11376043268099909,0.27301780431752604
CA_std,0.08043482539958731,0.11334974307114885,0.1091087294222351
IMM_std,0.06670748147552441,0.10989812171282397,0.16229622579625
CA_perc,56.21339903781353,46.813421681242275,25.75535011374383
IMM_perc,62.05292695206717,53.251118674080544,27.434749060654855
